Country Code,Year,Battle_Related_Deaths,Corruption_Control,Drinking Water Service,Fertility_Rate,Infant_Mortality_Rate,Life Expectancy Female,Life Expectancy Male,Life Expectancy Total,Measles_Immunization,Official Aid Recieved,Political_Stability_Score,Rural_Population,Sanitation Service,Undernourishment
ARM,2011,,-0.664559424,83.21716934,1.5,15.6,77.3,70.5,73.81707317,97.0,375991699.2,-0.063868985,36.66,12.69053567,2.5
ARM,2012,9.0,-0.58800149,83.19288903,1.6,14.8,77.5,70.9,74.1195122,97.0,270555999.8,0.154794976,36.76,12.4628016,2.5
ARM,2013,,-0.530533433,83.16902261,1.6,14.1,77.9,71.5,74.62195122,97.0,280361572.3,0.110385142,36.836,12.22730694,2.5
ARM,2014,,-0.565446794,83.14534804,1.7,13.4,78.1,71.8,74.87317073,97.0,267428833.0,-0.2971358,36.888,11.98382988,2.5
ARM,2015,9.0,-0.609746635,83.07821072,1.6,12.8,78.2,71.7,74.87073171,97.0,347476409.9,-0.256798655,36.915,11.73185815,2.5
ARM,2016,4.0,-0.659795225,82.93473086,1.6,12.2,78.3,71.6,74.86829268,97.0,326434722.9,-0.667951107,36.918,11.4607401,2.5
ARM,2017,,-0.637015164,82.79145838,1.6,11.7,78.7,71.9,75.21707317,96.0,257544067.4,-0.626211166,36.897,11.16768343,2.5
ARM,2018,,-0.409369439,82.95983804,1.6,11.2,79.0,72.4,75.6195122,95.0,141816253.7,-0.451066911,36.851,10.92666949,2.5
ARM,2019,,-0.227039859,82.82284776,1.6,10.7,79.5,73.1,76.22195122,95.0,418213317.9,-0.420024991,36.781,10.86276563,2.5
ARM,2020,10.0,-0.003474974,82.68581879,1.7,10.2,78.6,68.4,73.37560976,94.0,127584777.8,-0.77164489,36.687,10.82949733,2.5
ARM,2021,10.0,0.048684645,82.54877772,1.7,9.7,77.4,67.4,72.27804878,94.0,162794921.9,-0.804041028,36.569,10.79483261,2.5
ARM,2022,154.0,0.027907174,82.41172394,1.7,9.3,78.3,71.4,74.76585366,95.0,301331939.7,-0.740756273,36.427,10.75311415,2.5
ASM,2000,,,80.57519231,,,74.351,68.911,71.443,,,,,44.59146531,
ASM,2001,,,81.61671287,,,74.483,69.041,71.573,,,,,44.56231506,
ASM,2002,,,82.6626372,3.866,,74.657,69.231,71.755,,,,11.606,44.53316481,
ASM,2003,,,83.7129653,3.91,,74.59,69.183,71.698,,,,11.703,44.50401456,
ASM,2004,,0.791444957,84.76769716,3.945,,75.125,69.791,72.277,,,0.736926496,11.802,44.47486431,
ASM,2005,,0.789309144,85.82683279,3.863,,75.125,69.973,72.382,,,0.746284068,11.9,44.44571406,
ASM,2006,,0.299861044,86.89037218,3.685,,75.043,70.061,72.397,,,0.703987658,12.0,44.41656381,
ASM,2007,,0.308062404,87.5578229,3.509,,74.947,70.072,72.365,,,0.967931151,12.1,44.38741356,
ASM,2008,,0.317555279,87.7874953,3.42,,75.03,70.116,72.43,,,0.984463036,12.201,44.35826331,
ASM,2009,,0.347466081,88.0171677,3.359,,73.123,68.789,70.839,,,0.945724666,12.303,43.5434232,
ASM,2010,,0.328756839,88.2468401,3.292,,75.199,70.24,72.587,,,0.919146717,12.406,42.72961641,
ASM,2011,,0.310445875,88.4765125,3.169,,75.286,70.296,72.662,,,0.93399018,12.498,41.91684294,
ASM,2012,,0.299411148,88.70618491,3.043,,75.372,70.309,72.709,,,0.95299083,12.58,41.10510279,
ASM,2013,,0.303002298,88.93585731,2.932,,75.418,70.379,72.769,,,0.928985775,12.652,40.29439596,
ASM,2014,,1.220693946,89.16552971,2.852,,75.296,70.33,72.687,,,1.08068347,12.712,39.48472245,
ASM,2015,,1.151729107,89.39520211,2.78,,75.268,70.294,72.654,,,1.151678085,12.762,38.67608225,
ASM,2016,,1.15941143,89.62487451,2.699,,75.305,70.24,72.64,,,1.158555984,12.802,37.86847537,
ASM,2017,,1.762287259,89.85454691,2.598,,75.588,70.304,72.801,,,1.184323668,12.83,37.06190182,
ASM,2018,,1.780649662,89.85454691,2.494,,75.687,70.211,72.794,,,1.166297317,12.847,37.0374015,
ASM,2019,,1.780229092,89.85454691,2.404,,75.723,70.105,72.751,,,1.144933939,12.853,37.01290119,
ASM,2020,,1.265453935,89.85454691,2.36,,75.682,69.995,72.672,,,1.09020865,12.847,36.98840087,
ASM,2021,,1.279687047,89.85454691,2.327,,75.73,70.023,72.708,,,1.066840887,12.831,36.96390056,
ASM,2022,,1.270272374,,2.305,,75.794,70.055,72.752,,,1.123173952,12.804,36.99415255,
ATG,2000,,,,,,78.295,71.259,74.819,,9881833.076,,,,
ATG,2001,,,,,,78.592,71.531,75.108,,8578000.069,,,,
ATG,2002,,0.850210369,,1.94,11.6,78.519,71.818,75.237,99.0,13508000.37,0.792559922,68.902,,
ATG,2003,,0.854120076,,1.887,11.3,78.276,72.153,75.313,99.0,5627492.905,0.865690112,69.536,,
ATG,2004,,0.839856029,,1.852,11.0,78.179,72.272,75.329,97.0,1897493.005,1.084635615,70.163,,
ATG,2005,,0.742446184,,1.832,10.8,78.298,72.236,75.364,99.0,8057493.21,0.830512524,70.782,,
ATG,2006,,1.11961627,,1.831,10.5,78.575,72.254,75.506,99.0,3279999.971,0.799820721,71.394,,
ATG,2007,,1.146967053,,1.86,10.2,78.817,72.432,75.72,99.0,4986286.163,0.802670181,71.998,,
ATG,2008,,1.27677536,,2.042,10.0,79.165,72.778,76.075,99.0,6069186.211,0.813891828,72.595,,
ATG,2009,,1.317764997,,2.006,9.7,79.509,73.049,76.386,99.0,4259185.791,0.721793532,73.182,,
ATG,2010,,1.301772714,,1.785,9.5,79.879,73.305,76.701,98.0,19059999.47,0.904999375,73.762,,
ATG,2011,,1.272298098,,1.746,9.3,80.234,73.579,77.023,99.0,15419308.66,0.957588255,74.297,,
ATG,2012,,1.260530829,,1.655,9.1,80.379,73.588,77.1,98.0,2086824.894,0.975788057,74.474,,
ATG,2013,,1.253580928,,1.537,8.9,80.325,73.537,77.05,96.0,1591518.044,0.958863378,74.65,,
ATG,2014,,0.634795427,,1.526,8.8,80.138,73.438,76.912,93.0,2553652.048,0.984550714,74.825,,
ATG,2015,,0.64260906,,1.567,8.6,79.973,73.536,76.892,91.0,1492630.005,0.987564266,75.0,,
ATG,2016,,0.645367682,,1.458,8.4,79.923,73.711,76.968,88.0,183259.9938,0.859249651,75.154,,
ATG,2017,,0.197911337,,1.485,8.3,79.88,73.859,77.03,99.0,10301978.11,0.732060909,75.287,,
ATG,2018,,0.236501798,,1.371,8.2,79.887,74.04,77.132,96.0,17598558.43,0.823102117,75.401,,
ATG,2019,,0.239614844,,1.468,8.0,79.844,74.143,77.168,97.0,27453153.61,0.938079655,75.494,,
ATG,2020,,0.239038527,,1.569,7.8,79.813,74.157,77.161,89.0,25941589.36,0.929578841,75.567,,
ATG,2021,,0.231868863,,1.58,7.7,79.757,74.295,77.197,85.0,6136724.949,0.949669898,75.62,,
ATG,2022,,0.310727566,,1.58,7.5,80.154,74.461,77.483,99.0,,0.938082099,75.654,,
AUS,2000,,,,,,82.0,76.6,79.23414634,,,,,93.56211367,
AUS,2001,,,,,,82.4,77.0,79.63414634,,,,,93.66469122,
AUS,2002,,1.761436343,,1.756,4.9,82.6,77.4,79.93658537,94.0,,1.18941462,15.778,93.76726878,2.5
AUS,2003,,1.895287037,,1.748,4.9,82.8,77.8,80.23902439,94.0,,0.878117204,15.657,93.86984633,2.5
AUS,2004,,2.005868912,,1.768,4.8,83.0,78.1,80.4902439,94.0,,0.935463548,15.537,93.97242389,2.5
AUS,2005,,1.942667723,,1.807,4.8,83.3,78.5,80.84146341,94.0,,0.891707659,15.418,94.07500144,2.5
AUS,2006,,1.950813174,,1.908,4.7,83.5,78.7,81.04146341,94.0,,0.9344666,15.3,94.177579,2.5
AUS,2007,,2.00087285,,1.959,4.5,83.7,79.0,81.29268293,94.0,,0.92887491,15.178,94.28015655,2.5
AUS,2008,,2.027342558,,1.984,4.4,83.7,79.2,81.39512195,94.0,,0.954700112,15.057,94.38273411,2.5
AUS,2009,,2.041763067,,1.971,4.2,83.9,79.3,81.54390244,94.0,,0.855120599,14.937,94.48531166,2.5
AUS,2010,,2.02361083,,1.928,4.0,84.0,79.5,81.69512195,94.0,,0.888859868,14.818,94.58788922,2.5
AUS,2011,,2.037909031,,1.926,3.8,84.2,79.7,81.89512195,94.0,,0.935710073,14.7,94.69046677,2.5
AUS,2012,,1.977507234,,1.92,3.6,84.3,79.9,82.04634146,94.0,,0.997997224,14.598,94.79304433,2.5
AUS,2013,,1.777833104,,1.855,3.5,84.3,80.1,82.14878049,94.0,,1.031072974,14.498,94.89562188,2.5
AUS,2014,,1.849272132,,1.826,3.4,84.4,80.3,82.3,94.0,,1.032191992,14.398,94.99819944,2.5
AUS,2015,,1.841308117,,1.814,3.3,84.5,80.4,82.4,95.0,,0.873180687,14.299,95.10077699,2.5
AUS,2016,,1.772251964,,1.752,3.2,84.6,80.4,82.44878049,95.0,,1.033424497,14.2,95.20335455,2.5
AUS,2017,,1.752974749,,1.741,3.2,84.6,80.5,82.5,94.0,,0.876064062,14.096,95.3059321,2.5
AUS,2018,1.0,1.767454863,,1.74,3.2,84.9,80.7,82.74878049,94.0,,0.971185446,13.988,95.40873094,2.5
AUS,2019,,1.788073659,,1.657,3.2,85.0,80.9,82.9,94.0,,0.917978942,13.876,95.51137462,2.5
AUS,2020,,1.632980585,,1.581,3.2,85.3,81.2,83.2,93.0,,0.862161875,13.759,95.61374619,2.5
AUS,2021,,1.707388759,,1.7,3.2,85.4,81.3,83.3,93.0,,0.835079134,13.638,95.71611777,2.5
AUS,2022,,1.764367104,,1.63,3.2,85.3,81.2,83.2,96.0,,0.983715951,13.512,95.81848934,2.5
AUT,2000,,,96.71923477,,,81.2,75.2,78.12682927,,,,,99.70664753,
AUT,2001,,,96.89049777,,,81.7,75.6,78.57560976,,,,,99.70460317,
AUT,2002,,1.915159225,97.06175451,1.39,4.4,81.7,75.8,78.67804878,78.0,,1.358955383,40.345,99.70255245,2.5
AUT,2003,,1.963868618,97.23301239,1.38,4.3,81.5,75.9,78.63170732,79.0,,0.962002456,40.625,99.69886553,2.5
AUT,2004,,2.026624441,97.40427293,1.42,4.2,82.1,76.4,79.1804878,74.0,,1.0896492,40.906,99.69494893,2.5
AUT,2005,,1.912423491,97.57553467,1.41,4.1,82.2,76.6,79.33170732,75.0,,1.103950024,41.187,99.69105119,2.5
AUT,2006,,1.904876947,97.74679768,1.41,4.0,82.8,77.1,79.8804878,80.0,,1.07445085,41.468,99.68717236,2.5
AUT,2007,,2.003345251,97.9180547,1.38,3.9,83.1,77.4,80.1804878,79.0,,1.284419298,41.751,99.68329062,2.5
AUT,2008,,1.828758121,98.08931402,1.42,3.8,83.3,77.7,80.43170732,83.0,,1.339270592,42.034,99.67942895,2.5
AUT,2009,,1.6940341,98.26057645,1.39,3.7,83.2,77.6,80.33170732,76.0,,1.190873981,42.317,99.67558822,2.5
AUT,2010,,1.596122026,98.43183703,1.44,3.6,83.5,77.8,80.5804878,80.0,,1.152648211,42.601,99.67175617,2.5
AUT,2011,,1.47028935,98.60309534,1.43,3.5,83.8,78.3,80.98292683,84.0,,1.193521619,42.885,99.66793968,2.5
AUT,2012,,1.427254438,98.7743527,1.44,3.4,83.6,78.4,80.93658537,88.0,,1.340566874,42.853,99.66637197,2.5
AUT,2013,,1.537276983,98.91264186,1.44,3.3,83.8,78.6,81.13658537,92.0,,1.364100575,42.664,99.66591015,2.5
AUT,2014,,1.466501832,98.91103088,1.46,3.2,84.0,79.1,81.4902439,96.0,,1.270700455,42.474,99.66544628,2.5
AUT,2015,,1.472043753,98.90942135,1.49,3.1,83.7,78.8,81.1902439,96.0,,1.129330516,42.285,99.66495647,2.5
AUT,2016,,1.496880531,98.90780819,1.53,3.0,84.1,79.3,81.64146341,95.0,,0.892175972,42.095,99.66446666,2.5
AUT,2017,,1.50082016,98.90620205,1.52,3.0,84.0,79.4,81.64390244,96.0,,1.02962482,41.906,99.66395655,2.5
AUT,2018,,1.568587184,98.90447482,1.47,3.0,84.1,79.4,81.69268293,94.0,,0.884860396,41.703,99.66535677,2.5
AUT,2019,,1.521324396,98.90261913,1.46,2.9,84.2,79.7,81.89512195,95.0,,0.892189026,41.485,99.66685961,2.5
AUT,2020,,1.477709413,98.90064308,1.44,2.9,83.6,78.9,81.19268293,95.0,,0.887600899,41.252,99.66847329,2.5
AUT,2021,,1.24272728,98.89854282,1.48,2.8,83.7,78.8,81.1902439,99.0,,0.899554431,41.005,99.67017836,2.5
AUT,2022,,1.258586764,98.89632339,1.41,2.7,83.6,79.1,81.29512195,95.0,,0.648710012,40.744,99.67197988,2.5
AZE,2000,,,57.74855478,,,68.595,62.035,65.377,,140610565.2,,,40.40324439,
AZE,2001,,,59.4884134,,,68.906,63.024,66.043,,230909469.6,,,42.10252032,
AZE,2002,,-1.195501924,60.11043413,1.8,51.7,69.618,63.762,66.769,66.0,350809478.8,-1.185364962,48.213,43.79572231,13.4
AZE,2003,,-1.046231985,60.72895972,1.9,47.9,69.939,63.982,67.036,67.0,302033630.4,-0.948100388,48.012,45.97545802,10.4
AZE,2004,,-1.18083179,61.34376705,2.0535,44.5,70.371,64.447,67.488,67.0,175826660.2,-1.059811115,47.811,48.1592773,7.4
AZE,2005,24.0,-1.052521467,61.95467734,2.0,41.4,70.712,64.566,67.71,67.0,210401001.0,-1.124819398,47.611,50.33233564,4.7
AZE,2006,,-1.095912457,62.56189412,1.97,38.6,71.603,65.23,68.489,69.0,203854339.6,-1.092682362,47.411,52.37658205,2.8
AZE,2007,,-1.129073739,63.16557867,1.97,36.1,71.789,65.378,68.659,75.0,213306106.6,-0.625996411,47.21,54.41327532,2.5
AZE,2008,30.0,-1.156654239,63.76539141,1.9,33.7,72.318,66.226,69.355,79.0,225095840.5,-0.330349982,47.01,56.1686287,2.5
AZE,2009,,-1.194081903,64.36151041,1.82,31.6,72.61,66.949,69.874,85.0,217576736.5,-0.277853519,46.81,57.88001698,2.5
AZE,2010,,-1.245373249,64.95611473,1.92,29.5,73.101,67.324,70.309,89.0,121379997.3,-0.238546923,46.594,59.652152,2.5
AZE,2011,,-1.195314765,65.54862721,1.96,27.5,73.517,67.425,70.565,88.0,287774902.3,-0.532135963,46.363,61.48677171,2.5
AZE,2012,16.0,-1.142694116,66.13864431,2.0,25.7,73.888,68.064,71.08,86.0,286787048.3,-0.715751827,46.117,63.38538526,2.5
AZE,2013,,-0.970754623,66.72584786,1.98,24.1,74.52,68.243,71.485,86.0,-70830535.89,-0.412859917,45.855,65.34922725,2.5
AZE,2014,46.0,-1.022827625,67.30969812,1.97,22.5,74.818,68.818,71.93,85.0,216738616.9,-0.559909523,45.578,66.89236523,2.5
AZE,2015,63.0,-0.95257318,67.88978273,1.94,21.1,75.344,69.126,72.349,84.0,69583282.47,-0.73391664,45.286,68.37541374,2.5
AZE,2016,137.0,-0.852637351,68.4656824,1.9,19.8,75.342,69.546,72.568,81.0,79432739.26,-0.80890882,44.979,68.45709327,2.5
AZE,2017,36.0,-0.906532645,69.03698468,1.75,18.7,75.622,69.564,72.694,80.0,123526817.3,-0.751901031,44.657,68.59385217,2.5
AZE,2018,,-0.853233695,69.60326589,1.73,17.6,75.946,69.92,73.016,77.0,87423637.39,-0.711399376,44.32,68.78649636,2.5
AZE,2019,,-0.849681973,70.16406507,1.81,16.6,76.235,70.217,73.29,78.0,120325294.5,-0.693411469,43.969,69.03606025,2.5
AZE,2020,7636.0,-1.078075886,70.67330997,1.7,15.6,73.799,66.846,70.312,61.0,124028862.0,-0.852253795,43.603,,2.5
AZE,2021,30.0,-0.847890377,71.14634824,1.52,14.8,73.744,68.184,70.999,66.0,10805034.64,-0.83782357,43.224,,2.5
AZE,2022,154.0,-1.040907383,71.61170272,1.67,14.1,76.674,71.462,74.125,71.0,48497169.49,-0.922807276,42.83,,2.5
BDI,2000,,,,,,49.914,45.335,47.617,,93306831.36,,,,
BDI,2001,,,,,,50.868,46.166,48.509,,139246490.5,,,,
BDI,2002,1349.0,-0.759896934,,6.819,83.3,51.879,47.936,49.924,75.0,171906356.8,-2.284772396,91.318,,
BDI,2003,912.0,-0.874153018,,6.785,80.4,52.735,49.207,50.997,76.0,227596374.5,-2.244831324,91.092,,
BDI,2004,433.0,-0.97840488,,6.746,77.1,53.805,50.567,52.217,78.0,358824523.9,-2.522759676,90.861,,
BDI,2005,298.0,-0.95718044,,6.708,73.4,54.589,51.458,53.053,87.0,365577026.4,-1.523378015,90.625,,
BDI,2006,141.0,-1.101503611,,6.659,69.5,55.47,52.395,53.962,92.0,432023345.9,-1.427773476,90.383,,
BDI,2007,,-1.166984916,,6.588,65.6,56.308,53.296,54.832,88.0,504552520.8,-1.377925158,90.136,,
BDI,2008,226.0,-1.088232398,,6.515,61.8,57.104,54.003,55.581,84.0,520431335.4,-1.636498332,89.882,,
BDI,2009,,-1.132561207,,6.409,58.3,57.917,54.874,56.422,91.0,575745788.6,-1.271442652,89.624,,
BDI,2010,,-1.168900132,,6.26,55.0,58.532,55.599,57.088,92.0,519950012.2,-1.625959396,89.358,,
BDI,2011,,-1.208371162,,6.108,51.9,59.251,56.313,57.804,93.0,572244445.8,-1.807200432,89.085,,
BDI,2012,,-1.468606353,,5.991,49.0,59.95,57.008,58.501,93.0,524169494.6,-1.70473814,88.806,,
BDI,2013,,-1.426513433,,5.889,46.3,60.689,57.628,59.179,98.0,558831970.2,-1.350277543,88.518,,
BDI,2014,56.0,-1.268246889,,5.794,44.0,61.33,58.162,59.764,94.0,515401428.2,-0.784407139,88.224,,
BDI,2015,185.0,-1.287038207,,5.695,41.8,61.874,58.318,60.107,93.0,366918670.7,-1.937446117,87.922,,
BDI,2016,,-1.278763294,,5.587,40.0,62.502,59.039,60.789,93.0,742641845.7,-1.964375138,87.612,,
BDI,2017,,-1.318501472,,5.481,38.4,63.124,59.531,61.345,90.0,435817657.5,-2.002575159,87.294,,
BDI,2018,,-1.478271365,,5.38,37.0,63.615,59.965,61.806,88.0,451423461.9,-1.570278168,86.968,,
BDI,2019,16.0,-1.4969697,,5.271,35.6,64.028,60.31,62.18,92.0,555532897.9,-1.625056267,86.634,,
BDI,2020,63.0,-1.563401699,,5.177,34.5,64.58,60.545,62.569,90.0,482453460.7,-1.54235208,86.292,,
BDI,2021,24.0,-1.599664927,,5.078,33.4,64.111,60.089,62.101,90.0,609902648.9,-1.258399367,85.942,,
BDI,2022,,-1.518181205,,4.98,32.4,64.916,60.844,62.882,89.0,574596252.4,-1.192446232,85.583,,
BEL,2000,,,99.63134718,,,81.0,74.6,77.72195122,,,,,68.65743601,
BEL,2001,,,99.63134884,,,81.2,74.9,77.97317073,,,,,68.65751821,
BEL,2002,,1.45780158,99.63135285,1.65,4.5,81.2,75.1,78.07560976,82.0,,1.260802388,2.759,68.65760145,2.5
BEL,2003,,1.375112772,99.63134694,1.67,4.4,81.1,75.3,78.12926829,82.0,,0.858237803,2.704,68.6576796,2.5
BEL,2004,,1.360382557,99.63135371,1.72,4.2,81.9,76.0,78.87804878,82.0,,0.709136724,2.65,69.9457749,2.5
BEL,2005,,1.377162457,99.63135284,1.76,4.1,81.9,76.2,78.9804878,88.0,,0.793774188,2.597,71.245617,2.5
BEL,2006,,1.301286578,99.6313486,1.8,4.0,82.3,76.6,79.3804878,92.0,,0.856375813,2.546,72.55720805,2.5
BEL,2007,,1.347415328,99.6313479,1.82,3.9,82.6,77.1,79.78292683,92.0,,0.757325053,2.495,73.88055148,2.5
BEL,2008,,1.36263752,99.63134577,1.85,3.8,82.6,76.9,79.6804878,93.0,,0.620571196,2.445,75.21564483,2.5
BEL,2009,,1.452005267,99.63134903,1.84,3.8,82.8,77.4,80.03414634,95.0,,0.820824683,2.397,76.77412681,2.5
BEL,2010,,1.473829985,99.63966468,1.86,3.7,83.0,77.5,80.18292683,95.0,,0.810646176,2.349,78.36241578,2.5
BEL,2011,,1.519928932,99.64797617,1.81,3.6,83.3,78.0,80.58536585,95.0,,0.954535425,2.302,79.96244272,2.5
BEL,2012,,1.559110403,99.65629425,1.8,3.5,83.1,77.8,80.38536585,96.0,,0.92359972,2.256,81.57422657,2.5
BEL,2013,,1.604317307,99.66460612,1.76,3.5,83.2,78.1,80.58780488,96.0,,0.940082729,2.211,83.19775458,2.5
BEL,2014,,1.512720346,99.67292409,1.74,3.4,83.9,78.8,81.28780488,96.0,,0.701269448,2.167,84.83303904,2.5
BEL,2015,,1.474453568,99.68123686,1.7,3.4,83.4,78.7,80.99268293,96.0,,0.577092111,2.124,86.4800687,2.5
BEL,2016,2.0,1.531243801,99.68955964,1.68,3.4,84.0,79.0,81.43902439,96.0,,0.42960611,2.081,88.13885873,2.5
BEL,2017,,1.404194951,99.69786905,1.65,3.4,83.9,79.2,81.49268293,96.0,,0.417607278,2.039,89.80938583,2.5
BEL,2018,3.0,1.429573298,99.70618599,1.62,3.3,83.9,79.4,81.59512195,96.0,,0.393769443,1.999,91.49167089,2.5
BEL,2019,,1.448797941,99.71450454,1.6,3.3,84.3,79.8,81.99512195,96.0,,0.458395332,1.959,93.18570796,2.5
BEL,2020,,1.445801735,99.72281209,1.55,3.2,83.0,78.5,80.69512195,96.0,,0.521078527,1.921,94.05831866,2.5
BEL,2021,,1.455202103,99.73113433,1.6,3.2,84.3,79.4,81.7902439,96.0,,0.662682593,1.883,94.47766612,2.5
BEL,2022,,1.49497354,99.73944938,1.53,3.1,83.9,79.7,81.74878049,96.0,,0.581981599,1.847,94.89700616,2.5
BEN,2000,,,,,,58.286,54.823,56.594,,244766067.5,,,1.118606076,
BEN,2001,,,,,,58.249,54.982,56.654,,280419128.4,,,1.181238669,
BEN,2002,,-0.795710146,,5.793,76.0,58.292,55.335,56.851,66.0,221540664.7,0.821515858,60.964,1.246967756,15.5
BEN,2003,,-0.577583432,,5.763,74.2,58.409,55.705,57.092,65.0,301993652.3,0.679285824,60.464,1.316616275,13.7
BEN,2004,,-0.563022554,,5.718,72.5,58.565,56.061,57.346,63.0,391789672.9,0.265973479,59.961,1.388197079,12.8
BEN,2005,,-0.871326268,,5.692,70.9,58.903,56.511,57.738,61.0,349081329.3,0.449746281,59.457,1.461654988,11.4
BEN,2006,,-0.587095916,,5.673,69.3,59.13,56.741,57.966,66.0,400313324.0,0.54789257,58.951,1.536988722,11.1
BEN,2007,,-0.470139265,,5.627,67.9,59.365,57.075,58.249,70.0,475294891.4,0.386217624,58.442,1.614196997,10.8
BEN,2008,,-0.514077365,,5.548,66.4,59.095,57.051,58.099,66.0,636721313.5,0.376421362,57.931,1.693241973,10.4
BEN,2009,,-0.627268314,,5.491,65.1,59.178,57.29,58.258,71.0,677563781.7,0.403666675,57.42,1.774066892,10.2
BEN,2010,,-0.665382147,,5.452,63.7,59.265,57.466,58.387,68.0,601109985.4,0.261260122,56.907,1.851877405,9.8
BEN,2011,,-0.605445802,,5.436,62.4,59.33,57.552,58.462,70.0,672611206.1,0.318356365,56.392,1.928190673,9.6
BEN,2012,,-0.857918382,,5.429,61.0,59.45,57.629,58.559,74.0,507878723.1,0.364367604,55.875,2.005969998,9.5
BEN,2013,,-0.745601773,,5.41,59.7,59.798,57.895,58.863,68.0,660197998.0,0.301189363,55.358,2.085162211,9.3
BEN,2014,,-0.6696558,,5.374,58.3,59.96,58.026,59.008,65.0,599316223.1,0.027139762,54.834,2.165881228,9.3
BEN,2015,,-0.563740015,,5.32,57.0,60.096,58.123,59.123,67.0,436632080.1,-0.020496422,54.305,2.248074029,9.2
BEN,2016,,-0.529033244,,5.254,55.7,60.291,58.251,59.283,68.0,500756500.2,-0.008783503,53.771,2.331723822,9.7
BEN,2017,,-0.576484859,,5.155,54.4,60.632,58.404,59.528,65.0,679996398.9,0.026252493,53.232,2.416813736,10.6
BEN,2018,,-0.391633451,,5.031,53.1,60.752,58.648,59.71,61.0,574678710.9,-0.146990418,52.688,2.503326937,11.4
BEN,2019,,-0.32935977,,4.9,51.8,61.069,58.694,59.888,58.0,594194397.0,-0.420240253,52.139,2.59124574,11.5
BEN,2020,,-0.039982349,,4.795,50.4,61.569,58.734,60.154,54.0,1050619873.0,-0.443071663,51.585,2.680552453,10.8
BEN,2021,,-0.17053856,,4.707,49.1,60.825,58.392,59.61,53.0,851502258.3,-0.396318674,51.028,2.690867812,10.4
BEN,2022,30.0,-0.089857288,,4.634,47.7,61.75,59.198,60.475,52.0,848452880.9,-0.34320268,50.466,2.701275734,10.3
BFA,2000,,,,,,52.205,49.32,50.808,,179784668.0,,,3.28080004,
BFA,2001,,,,,,52.609,49.68,51.188,,390936706.5,,,3.37261365,
BFA,2002,,0.120319605,,6.339,88.3,52.857,49.95,51.447,64.0,440271698.0,-0.306921244,80.742,3.770681694,20.7
BFA,2003,,-0.107514307,,6.28,85.9,53.361,50.465,51.959,76.0,540838989.3,0.067120068,80.004,4.160923941,18.8
BFA,2004,,-0.149054155,,6.216,83.2,53.977,51.127,52.6,78.0,647383972.2,-0.081237517,79.243,4.543442451,17.7
BFA,2005,,-0.105527252,,6.182,80.3,54.656,51.79,53.271,84.0,698193969.7,-0.062652916,78.463,4.917497542,17.3
BFA,2006,,-0.310118109,,6.17,77.1,55.218,52.255,53.784,88.0,900548339.8,0.155799553,77.661,5.283181115,16.8
BFA,2007,,-0.329598039,,6.11,73.9,55.808,52.85,54.377,94.0,942715942.4,0.307008684,77.004,5.623115435,16.2
BFA,2008,,-0.309015125,,6.05,71.0,56.646,53.652,55.199,94.0,1000375305.0,0.118724599,76.466,5.941994066,15.7
BFA,2009,,-0.345606595,,5.992,68.2,57.229,54.25,55.791,94.0,1083702881.0,0.034040287,75.921,6.253269409,15.2
BFA,2010,,-0.356885225,,5.936,65.7,57.791,54.79,56.343,92.0,845799987.8,-0.117637143,75.367,6.557050871,15.1
BFA,2011,,-0.378650427,,5.869,63.5,58.494,55.401,57.001,89.0,981979126.0,-0.555381477,74.804,6.85324517,14.5
BFA,2012,,-0.482446641,,5.793,61.6,58.954,55.853,57.457,87.0,1152317383.0,-0.573129237,74.233,7.141679911,14.0
BFA,2013,,-0.525527596,,5.697,59.8,59.416,56.283,57.903,82.0,1045078125.0,-0.763390124,73.654,7.422278128,13.5
BFA,2014,,-0.466838807,,5.595,58.0,59.874,56.682,58.331,88.0,1123362793.0,-0.787128568,73.066,7.695031949,13.4
BFA,2015,,-0.299044788,,5.478,56.3,60.364,57.087,58.778,88.0,998385070.8,-0.609127343,72.47,7.959788114,13.5
BFA,2016,,-0.169877484,,5.331,54.7,60.768,57.476,59.173,88.0,1029480469.0,-0.868710697,71.866,8.216471685,13.9
BFA,2017,,-0.138780206,,5.17,53.1,61.195,57.861,59.578,88.0,892151123.0,-0.92788583,71.257,8.464844234,14.0
BFA,2018,79.0,-0.131607041,,4.921,51.6,61.604,58.243,59.972,88.0,1187555664.0,-1.060264468,70.642,8.704925674,14.5
BFA,2019,349.0,-0.2194933,,4.681,50.2,61.948,58.335,60.184,88.0,1108672241.0,-1.302193999,70.02,8.936718281,14.4
BFA,2020,512.0,-0.122198515,,4.44,48.7,62.314,58.504,60.454,88.0,1732347412.0,-1.537978411,69.393,9.160081633,15.1
BFA,2021,991.0,-0.082507454,,4.361,47.3,61.831,58.19,60.046,88.0,1611648926.0,-1.642943263,68.76,9.456731522,15.1
BFA,2022,2003.0,-0.11163947,,4.275,46.1,62.558,58.773,60.7,88.0,1392364990.0,-1.815369368,68.123,9.746474066,15.4
BGD,2000,,,55.31870083,,,62.813,61.377,62.049,,976340271.0,,,11.0465157,
BGD,2001,,,55.32511609,,,63.703,62.077,62.836,,918445312.5,,,11.7415265,
BGD,2002,,-1.449086785,55.30371515,3.126,53.6,64.548,62.753,63.591,75.0,807401977.5,-1.032590389,75.244,12.45785625,14.7
